label,x,y
Spot_1677,12080.203703703704,7110.027777777777
Spot_16770,13248.839344262295,10927.203278688525
Spot_16771,11202.892857142857,10929.610714285714
Spot_16772,11281.854545454546,10924.775757575755
Spot_16773,12083.227436823103,10931.158844765345
Spot_16774,12149.241610738254,10930.120805369128
Spot_16775,12367.245714285715,10924.685714285712
Spot_16776,13019.713147410359,10927.788844621517
Spot_16777,13404.5,10927.480392156862
Spot_16778,13571.08270676692,10925.375939849624
Spot_16779,10975.470588235294,10926.23137254902
Spot_1678,12555.624,7110.392
Spot_16780,11167.98814229249,10935.911067193676
Spot_16781,11656.70750988142,10928.707509881422
Spot_16782,12394.47894736842,10927.315789473683
Spot_16783,13006.05882352941,10919.176470588236
Spot_16784,13734.942176870747,10924.374149659865
Spot_16785,13930.29357798165,10925.3623853211
Spot_16786,14120.950943396228,10928.396226415094
Spot_16787,10507.087064676616,10935.169154228855
Spot_16788,11299.676056338027,10924.478873239435
Spot_16789,11400.925501432663,10931.873925501432
Spot_1679,13553.542253521127,7124.4460093896705
Spot_16790,11422.820143884892,10927.884892086331
Spot_16791,11678.171052631576,10925.315789473683
Spot_16792,11887.416666666664,10927.197916666666
Spot_16793,11941.522522522522,10924.0990990991
Spot_16794,12504.304878048779,10927.142276422765
Spot_16795,13355.79792746114,10928.22279792746
Spot_16796,13625.33024691358,10929.827160493827
Spot_16797,10790.402332361517,10937.897959183674
Spot_16798,11917.185840707964,10926.256637168142
Spot_16799,12108.130434782608,10931.826086956522
Spot_168,13656.467153284673,6472.67883211679
Spot_1680,12929.311111111108,7108.6
Spot_16800,12595.967741935483,10928.247311827958
Spot_16801,13452.99644128114,10928.800711743772
Spot_16802,13515.009523809524,10929.0
Spot_16803,13802.684210526317,10933.631578947368
Spot_16804,14204.25,10925.588235294117
Spot_16806,10953.811965811965,10930.064102564103
Spot_16807,11586.5,10929.214285714286
Spot_16808,11861.475728155341,10930.067961165048
Spot_16809,12621.066433566433,10932.965034965035
Spot_1681,13388.952380952383,7112.698412698413
Spot_16810,12642.785714285714,10928.246031746032
Spot_16811,12717.858638743457,10929.748691099476
Spot_16812,12735.032,10930.303999999998
Spot_16813,13425.8,10932.8
Spot_16814,14051.50495049505,10930.92409240924
Spot_16815,10883.045714285714,10932.708571428571
Spot_16816,11123.932098765432,10933.185185185184
Spot_16817,11717.264150943396,10933.754716981131
Spot_16818,12323.709183673467,10939.454081632653
Spot_16819,12693.676470588234,10931.24369747899
Spot_1682,11268.422897196262,7123.5700934579445
Spot_16820,13532.517391304347,10936.634782608697
Spot_16821,13758.755102040815,10937.462585034014
Spot_16822,10994.150326797386,10934.738562091505
Spot_16823,11330.817543859652,10946.126315789474
Spot_16824,11606.502577319587,10947.033505154639
Spot_16825,12052.5234375,10932.8359375
Spot_16826,12772.328467153284,10933.70802919708
Spot_16827,13091.752321981423,10939.213622291021
Spot_16828,13165.192307692307,10933.346153846154
Spot_16829,13954.382252559726,10941.430034129693
Spot_1683,11474.527322404372,7124.117486338798
Spot_16830,10711.105610561055,10941.940594059406
Spot_16831,11479.864197530864,10937.111111111111
Spot_16832,12669.380165289256,10935.47520661157
Spot_16833,12864.007220216608,10948.04512635379
Spot_16834,13343.524945770063,10948.084598698482
Spot_16835,13382.570175438595,10933.982456140351
Spot_16836,13649.217171717173,10938.262626262625
Spot_16837,13890.792,10935.072
Spot_16838,14206.713580246911,10948.180246913578
Spot_16839,12126.813953488372,10935.86046511628
Spot_1684,12235.727659574468,7117.782978723405
Spot_16840,12254.30081300813,10937.61788617886
Spot_16841,12845.406504065042,10936.894308943089
Spot_16842,12895.091228070176,10941.97894736842
Spot_16843,13034.441988950275,10940.530386740329
Spot_16844,13553.630705394193,10944.327800829875
Spot_16845,13687.479616306955,10945.741007194245
Spot_16846,13990.632768361582,10936.983050847455
Spot_16847,11993.55605381166,10944.134529147983
Spot_16848,12425.87068965517,10945.137931034482
Spot_16849,12530.643564356436,10937.69306930693
Spot_1685,12685.761904761905,7114.714285714284
Spot_16850,12918.015384615383,10948.23076923077
Spot_16851,12980.503937007874,10938.354330708662
Spot_16852,14078.294117647061,10937.098039215689
Spot_16853,14230.15228426396,10946.111675126904
Spot_16854,11017.246575342466,10945.363013698628
Spot_16855,11245.8085106383,10939.265957446807
Spot_16856,11768.23831775701,10944.96261682243
Spot_16857,11845.441558441558,10938.09090909091
Spot_16858,12236.740259740258,10942.129870129871
Spot_16859,12454.154929577464,10938.154929577464
Spot_1686,13014.59305993691,7115.867507886435
Spot_16860,13069.930555555557,10939.680555555555
Spot_16861,13853.310606060606,10943.416666666666
Spot_16862,10541.926553672316,10947.559322033898
Spot_16863,10966.203045685279,10945.096446700507
Spot_16864,11078.741935483871,10941.129032258064
Spot_16865,11824.58128078818,10945.906403940886
Spot_16866,11858.254945054943,10961.476923076923
Spot_16867,12267.04,10945.88
Spot_16868,12351.194444444443,10947.018518518518
Spot_16869,13185.966804979253,10951.514522821575
Spot_1687,13058.043227665708,7129.685878962536
Spot_16870,13306.803418803418,10948.282051282049
Spot_16871,13493.488817891372,10949.370607028754
Spot_16872,13590.78313253012,10946.43373493976
Spot_16873,10436.226053639846,10951.51724137931
Spot_16874,11095.182795698924,10946.505376344086
Spot_16875,11644.040609137055,10949.609137055837
Spot_16876,11885.197916666664,10950.598958333334
Spot_16877,11935.810631229237,10949.601328903656
Spot_16878,12440.33390410959,10964.708904109591
Spot_16879,12582.059701492537,10946.716417910447
Spot_1688,13100.308300395256,7117.359683794467
Spot_16880,12814.957894736843,10953.194736842106
Spot_16881,13634.192307692307,10950.792307692309
Spot_16882,13665.28205128205,10949.576923076924
Spot_16883,13840.666666666664,10947.333333333334
Spot_16884,11587.123376623376,10951.402597402597
Spot_16885,11803.596226415095,10956.909433962264
Spot_16886,12729.118497109826,10953.673410404625
Spot_16887,12985.417789757412,10957.460916442049
Spot_16888,13448.161971830988,10946.330985915492
Spot_16889,13977.348534201954,10952.579804560259
Spot_1689,13207.995535714286,7119.703125
Spot_16891,11458.385714285712,10947.885714285714
Spot_16892,11555.358778625954,10954.42748091603
Spot_16893,11727.889502762431,10958.803867403314
Spot_16894,12598.08430232558,10954.831395348838
Spot_16895,12658.286384976524,10953.201877934272
Spot_16896,13128.453271028036,10960.35046728972
Spot_16897,13802.28,10947.28
Spot_16898,13911.847272727273,10952.945454545454
Spot_16899,10903.253731343284,10949.283582089553
Spot_169,13683.604838709678,6471.8064516129025
Spot_1690,13374.841772151896,7119.341772151899
Spot_16900,10977.843137254902,10960.237472766883
Spot_16901,11303.883333333333,10955.008333333333
Spot_16902,11380.995260663509,10956.194312796208
Spot_16903,11661.131578947368,10963.186498855835
Spot_16904,11905.9898989899,10950.20202020202
Spot_16905,12396.014981273409,10956.722846441948
Spot_16906,12479.285714285714,10953.90476190476
Spot_16907,12498.367781155017,10959.598784194528
Spot_16908,12936.663636363635,10952.127272727274
Spot_16909,13012.40243902439,10952.213414634149
Spot_1691,13654.639344262296,7113.418032786884
Spot_16910,13379.43,10950.69
Spot_16911,13429.734693877552,10954.1306122449
Spot_16912,13883.011627906975,10951.662790697674
Spot_16913,14047.519553072625,10952.955307262571
Spot_16914,10940.186046511628,10954.162790697674
Spot_16915,11041.237288135591,10951.415254237287
Spot_16916,11232.45652173913,10952.152173913044
Spot_16917,11703.921875,10958.09375
Spot_16918,12209.85,10954.10625
Spot_16919,12371.73595505618,10958.73595505618
Spot_1692,13713.404255319148,7112.042553191491
Spot_16920,12699.711442786067,10955.348258706468
Spot_16921,13203.929878048779,10962.164634146342
Spot_16922,13740.562367864692,10960.511627906977
Spot_16923,14139.907849829353,10954.843003412967
Spot_16924,10480.29468599034,10971.991545893721
Spot_16925,11053.457249070632,10965.49442379182
Spot_16926,11116.321428571431,10955.285714285714
Spot_16927,12153.304878048779,10955.475609756097
Spot_16928,12524.00759493671,10960.681012658228
Spot_16929,12617.942372881354,10961.752542372882
Spot_1693,14141.628378378378,7114.662162162162
Spot_16930,12641.204444444444,10961.96
Spot_16931,12675.041958041958,10961.34965034965
Spot_16932,13274.248226950354,10965.9609929078
Spot_16933,13619.05882352941,10955.875
Spot_16934,10847.516129032258,10963.52688172043
Spot_16935,11411.36974789916,10958.453781512606
Spot_16936,12754.511111111111,10966.295238095236
Spot_16937,12952.797507788162,10961.728971962615
Spot_16938,13061.689839572193,10959.22459893048
Spot_16939,13236.413427561838,10963.621908127208
Spot_1694,11551.533834586466,7126.285714285716
Spot_16940,10669.753694581279,10964.699507389163
Spot_16941,11272.656357388316,10964.659793814433
Spot_16942,13159.2,10959.822222222225
Spot_16943,13517.502890173413,10966.971098265896
Spot_16944,13535.201834862386,10961.669724770642
Spot_16945,13767.426900584795,10960.309941520467
Spot_16946,10719.503937007874,10968.133858267716
Spot_16947,10825.125,10967.355263157895
Spot_16948,11983.405622489958,10964.497991967872
Spot_16949,12775.390977443609,10961.661654135338
Spot_1695,11589.061111111108,7118.711111111111
Spot_16950,13077.54128440367,10970.015290519876
Spot_16951,13104.196765498653,10965.89218328841
Spot_16952,13572.619883040936,10963.216374269006
Spot_16953,13650.902040816329,10964.755102040815
Spot_16954,13794.570996978853,10967.734138972808
Spot_16955,13955.008733624452,10963.117903930131
Spot_16956,14097.166666666664,10960.319444444445
Spot_16957,11095.027450980393,10977.929411764706
Spot_16958,11243.760736196318,10967.65644171779
Spot_16959,11449.954545454546,10964.59090909091
Spot_1696,13807.897435897437,7119.384615384615
Spot_16960,11576.099078341013,10972.912442396313
Spot_16961,11614.846003898636,10971.962962962964
Spot_16962,11960.875,10960.708333333334
Spot_16963,12014.4115755627,10965.14147909968
Spot_16964,12046.00395256917,10964.426877470356
Spot_16965,12117.6,10961.966666666667
Spot_16966,13393.17595307918,10973.08211143695
Spot_16967,14179.298828125,10977.5859375
Spot_16968,11002.332446808508,10973.255319148935
Spot_16969,11022.25647668394,10970.5103626943
Spot_1697,14074.543103448277,7116.75
Spot_16970,11922.142857142857,10968.74149659864
Spot_16971,11943.533632286997,10971.99551569507
Spot_16972,12251.309278350514,10963.092783505157
Spot_16973,12865.746376811594,10964.210144927536
Spot_16974,13032.0625,10970.414772727272
Spot_16975,13174.246753246753,10965.363636363636
Spot_16976,13846.277027027028,10972.29054054054
Spot_16977,11064.227670753064,10983.38003502627
Spot_16978,11154.055214723929,10969.582822085891
Spot_16979,12926.024242424242,10973.051515151516
Spot_1698,10987.375,7115.583333333332
Spot_16980,13329.153846153846,10973.551282051281
Spot_16982,11485.270270270272,10964.621621621622
Spot_16983,12456.990384615383,10980.755769230771
Spot_16984,13001.472573839663,10975.021097046414
Spot_16985,13303.643652561248,10980.672605790645
Spot_16986,13611.498168498169,10971.90476190476
Spot_16987,10447.2,10973.033333333333
Spot_16988,10629.228426395941,10974.071065989847
Spot_16989,11132.959427207637,10985.64200477327
Spot_1699,11241.009090909092,7117.4454545454555
Spot_16990,12091.840108401084,10974.818428184282
Spot_16991,12171.506329113923,10968.455696202529
Spot_16992,12312.315315315314,10973.702702702703
Spot_16993,13358.104225352112,10978.898591549296
Spot_16994,13455.406779661016,10977.138418079096
Spot_16995,13727.138728323702,10979.35260115607
Spot_16997,13974.178451178452,10974.3265993266
Spot_16998,11185.408000000001,10974.048
Spot_16999,11200.717741935483,10973.241935483871
Spot_17,12678.43450479233,6318.172523961663
Spot_170,12237.708333333336,6471.902777777777
Spot_1700,11615.510344827586,7129.003448275862
Spot_17000,12216.248175182483,10974.525547445257
Spot_17001,12410.706896551723,10973.551724137933
Spot_17002,12572.492125984252,10978.590551181102
Spot_17003,13432.075342465754,10972.568493150686
Spot_17004,13495.048780487805,10971.853658536584
Spot_17005,13693.337837837837,10979.76756756757
Spot_17006,14151.688888888892,10971.6
Spot_17007,14209.806818181818,10975.022727272728
Spot_17008,12128.360655737704,10980.0
Spot_17009,12730.476470588235,10981.355882352942
Spot_1701,13230.26984126984,7124.280423280424
Spot_17010,12823.467741935483,10977.282258064517
Spot_17011,12864.282958199356,10981.530546623797
Spot_17012,13553.705263157895,10977.110526315792
Spot_17013,13882.692520775625,10980.764542936287
Spot_17014,14083.071428571431,10972.047619047618
Spot_17015,10513.13846153846,10977.969230769233
Spot_17016,11169.588785046728,10978.093457943925
Spot_17017,11392.192528735632,10984.01724137931
Spot_17018,13666.43188405797,10984.107246376812
Spot_17019,14115.172413793103,10977.465517241379
Spot_1702,13482.635838150289,7118.167630057804
Spot_17020,10781.584323040379,10989.3729216152
Spot_17021,10953.910958904107,10980.54794520548
Spot_17022,11439.858108108108,10981.155405405403
Spot_17023,11513.596026490066,10981.649006622516
Spot_17024,12034.638392857143,10981.78125
Spot_17025,12152.17094017094,10988.017094017094
Spot_17026,12238.341121495327,10982.742990654206
Spot_17027,12350.632352941177,10982.289215686274
Spot_17028,12373.333333333336,10980.103448275862
Spot_17029,12525.685714285713,10982.522857142858
Spot_1703,13520.391941391941,7123.684981684982
Spot_17030,12596.602339181289,10981.853801169593
Spot_17031,12673.541899441341,10983.754189944135
Spot_17032,14001.401709401709,10979.41452991453
Spot_17033,11709.47027027027,10983.05945945946
Spot_17034,11741.823529411766,10984.562091503269
Spot_17035,11977.77973568282,10982.515418502202
Spot_17036,12006.257627118644,10983.959322033896
Spot_17037,12065.051039697542,10988.232514177696
Spot_17038,12635.128608923884,10988.385826771651
Spot_17039,13531.623036649216,10982.356020942409
Spot_1704,14280.198611111111,7129.35
Spot_17040,13580.1,10987.463888888891
Spot_17041,13951.496732026146,10979.686274509804
Spot_17042,11242.125,10990.536111111109
Spot_17043,11460.43,10982.91
Spot_17044,11549.253218884121,10991.008583690988
Spot_17045,11895.854545454546,10982.10909090909
Spot_17046,12174.036649214659,10992.643979057591
Spot_17047,12803.508928571431,10982.50892857143
Spot_17048,13150.398230088496,10983.070796460175
Spot_17049,13250.016556291392,10993.951986754966
Spot_1705,11498.111650485436,7123.281553398057
Spot_17050,11887.21459227468,10995.025751072959
Spot_17051,12119.465886939573,11001.49902534113
Spot_17052,12195.989795918369,10983.846938775509
Spot_17053,12893.911646586344,10989.64658634538
Spot_17054,13604.078703703704,10991.356481481482
Spot_17055,13645.77837837838,10993.445945945949
Spot_17057,11152.322222222225,10986.555555555555
Spot_17058,11493.873417721521,10988.031645569621
Spot_17059,12404.40588235294,10988.835294117647
Spot_1706,11518.27642276423,7118.528455284553
Spot_17060,13014.659574468084,10991.79255319149
Spot_17061,13092.030555555557,10992.733333333334
Spot_17062,10727.142857142857,10989.020408163267
Spot_17063,11525.506172839507,10996.27160493827
Spot_17064,11672.161290322581,10991.985663082438
Spot_17065,13052.073059360733,10991.502283105025
Spot_17066,13177.928571428569,10990.27380952381
Spot_17067,13501.413793103447,10989.837931034484
Spot_17068,13760.142857142857,10985.464285714286
Spot_17069,13777.138888888889,10995.75
Spot_1707,11903.634517766497,7122.746192893401
Spot_17070,13800.186567164179,10997.119402985074
Spot_17071,14092.608465608468,10992.449735449736
Spot_17072,14151.397260273972,10990.863013698628
Spot_17073,11196.643497757848,11006.791479820628
Spot_17074,11269.57627118644,10998.420338983049
Spot_17075,11474.73015873016,10996.690476190475
Spot_17076,11826.992125984252,10991.062992125984
Spot_17077,12474.294685990339,10994.135265700483
Spot_17078,12840.741324921135,11008.413249211355
Spot_17079,13216.195744680852,10996.336170212766
Spot_1708,12157.672727272728,7120.9030303030295
Spot_17080,13384.536895674299,10995.885496183206
Spot_17081,13543.311403508773,10996.25
Spot_17082,13681.640776699029,10996.660194174758
Spot_17083,13862.436567164179,10998.302238805969
Spot_17084,14187.861635220126,10999.3679245283
Spot_17086,10571.05498281787,10998.82817869416
Spot_17087,11288.34355828221,10995.766871165644
Spot_17088,11805.665369649805,10997.801556420234
Spot_17089,11846.899082568809,10992.550458715596
Spot_1709,12986.156334231806,7127.894878706199
Spot_17090,11969.028776978415,10996.676258992806
Spot_17091,12321.364102564105,10993.0
Spot_17092,12378.32994923858,10997.22335025381
Spot_17093,12690.276119402983,11004.320895522387
Spot_17094,12915.848484848484,10992.858585858588
Spot_17095,12963.243589743592,10991.24358974359
Spot_17096,13717.543103448277,10995.818965517241
Spot_17097,13895.201680672271,10992.596638655465
Spot_17098,13940.66960352423,10998.5704845815
Spot_17099,13996.8281938326,10999.914096916298
Spot_171,13196.461254612546,6478.324723247231
Spot_1710,13414.226415094341,7124.2688679245275
Spot_17100,10504.344615384616,10999.587692307692
Spot_17101,10549.591743119268,10999.165137614678
Spot_17102,12419.217592592593,10996.810185185182
Spot_17103,12548.043701799485,11006.758354755784
Spot_17104,12761.564516129034,10996.198924731185
Spot_17105,12795.82558139535,11005.727906976743
Spot_17106,12994.604166666664,11000.804166666667
Spot_17107,13966.97340425532,11001.928191489364
Spot_17108,11102.146131805157,11006.275071633238
Spot_17109,11354.42628205128,11000.115384615383
Spot_1711,11129.454545454546,7142.168560606061
Spot_17110,11434.236526946108,11002.284431137725
Spot_17111,11694.201612903225,10996.782258064517
Spot_17112,12134.411764705883,10993.79411764706
Spot_17113,12495.953846153847,10996.930769230768
Spot_17114,12567.350553505537,11004.89667896679
Spot_17115,12720.62068965517,11001.47509578544
Spot_17116,12936.560975609756,11001.664634146342
Spot_17117,13341.605911330049,11001.147783251234
Spot_17118,10666.276785714286,10999.133928571431
Spot_17119,10948.931740614336,11007.819112627989
Spot_1712,11351.05982905983,7121.384615384615
Spot_17120,11382.177865612648,11003.375494071144
Spot_17121,11500.758865248225,11007.605200945627
Spot_17122,11572.256000000001,10997.712
Spot_17123,11600.411764705883,10996.970588235294
Spot_17124,12037.1338028169,10999.43661971831
Spot_17125,12339.42608695652,11005.860869565215
Spot_17126,13438.990909090908,11005.993939393938
Spot_17127,14057.465909090908,11001.329545454546
Spot_17128,10903.044943820225,11008.55056179775
Spot_17129,11043.29073482428,11011.038338658147
Spot_1713,11633.666666666664,7121.515151515153
Spot_17130,11319.90322580645,11002.967741935483
Spot_17131,12237.693693693696,11002.756756756755
Spot_17132,10821.403726708077,11008.813664596271
Spot_17133,11070.930830039526,11007.049407114624
Spot_17134,11456.092741935483,11007.725806451614
Spot_17135,12086.13736263736,11004.670329670327
Spot_17136,12529.496855345913,11003.383647798742
Spot_17137,13116.12,11004.373333333333
Spot_17138,13265.353246753248,11015.012987012988
Spot_17139,13294.822580645161,11014.222580645159
Spot_1714,11747.590243902441,7124.673170731708
Spot_17140,14136.656756756754,11012.829729729729
Spot_17141,10687.296934865899,11017.308429118772
Spot_17142,11155.621399176956,11011.427983539097
Spot_17143,12600.136666666667,11011.526666666667
Spot_17144,12638.970588235294,11016.336898395724
Spot_17145,13760.408602150537,11015.885304659498
Spot_17146,11233.153256704984,11014.436781609196
Spot_17147,11944.882716049382,11012.351851851852
Spot_17148,12450.272727272728,11015.316498316499
Spot_17149,13578.0,11013.694029850747
Spot_1715,12543.573770491805,7124.295081967213
Spot_17150,13628.652777777776,11012.347222222224
Spot_17151,13710.53846153846,11011.901709401709
Spot_17152,10853.379310344828,11010.310344827589
Spot_17153,11286.83275261324,11016.202090592336
Spot_17154,12061.422222222222,11012.518518518518
Spot_17155,12187.42531120332,11023.180497925312
Spot_17156,12263.47619047619,11011.123809523808
Spot_17157,12480.554716981133,11018.415094339623
Spot_17158,12503.30917874396,11011.507246376812
Spot_17159,12660.64705882353,11013.936651583708
Spot_1716,12737.796460176989,7122.6017699115055
Spot_17160,12898.148148148148,11008.654320987656
Spot_17161,13077.900321543408,11020.938906752412
Spot_17162,13204.691954022988,11024.942528735632
Spot_17163,13366.463611859841,11015.358490566035
Spot_17164,13793.793296089385,11014.77653631285
Spot_17165,11399.6328125,11018.87109375
Spot_17166,11657.320610687022,11014.335877862595
Spot_17167,12213.597938144329,11019.340206185569
Spot_17168,12355.734693877552,11012.877551020407
Spot_17169,12752.455357142857,11015.616071428569
Spot_1717,12823.066666666668,7122.855555555556
Spot_17170,13316.175,11010.925
Spot_17171,13405.587570621467,11016.564971751412
Spot_17172,13605.45115452931,11026.3730017762
Spot_17173,13776.423645320196,11017.399014778326
Spot_17174,13875.726315789476,11013.694736842106
Spot_17175,12164.105610561057,11023.0
Spot_17177,12410.59223300971,11014.038834951454
Spot_17178,12773.636363636364,11015.424242424244
Spot_17179,12985.151975683892,11023.872340425532
Spot_1718,12950.820175438595,7125.894736842104
Spot_17180,13047.79069767442,11017.808139534884
Spot_17181,13141.831460674155,11015.247191011234
Spot_17182,13164.825278810411,11023.334572490709
Spot_17183,13511.878048780489,11021.013937282229
Spot_17184,14192.754629629631,11037.239583333336
Spot_17185,11138.471014492754,11019.565217391304
Spot_17186,11307.791086350977,11023.044568245125
Spot_17187,11639.25,11017.533333333333
Spot_17188,11798.14210526316,11019.889473684208
Spot_17189,12526.348484848484,11019.494949494949
Spot_1719,13436.259740259742,7120.688311688312
Spot_17190,13021.565597667639,11029.268221574343
Spot_17192,13978.081481481482,11018.266666666665
Spot_17193,10481.2131147541,11027.803278688523
Spot_17194,10874.4074941452,11028.52224824356
Spot_17195,11164.464824120603,11027.4824120603
Spot_17196,12001.293103448277,11017.862068965518
Spot_17197,12239.111111111111,11026.769647696477
Spot_17198,12423.847328244276,11022.12213740458
Spot_17199,13337.512195121953,11019.419512195122
Spot_172,13241.741935483871,6471.440860215052
Spot_1720,13579.396296296296,7127.133333333332
Spot_17200,13694.190977443608,11029.714285714286
Spot_17201,13934.82995951417,11023.542510121455
Spot_17202,11340.176842105264,11028.172631578947
Spot_17203,11473.718253968254,11026.095238095239
Spot_17204,12107.693693693696,11026.626126126126
Spot_17205,12728.055555555557,11027.653846153846
Spot_17206,13113.740566037737,11025.084905660377
Spot_17207,13492.46931407942,11030.263537906138
Spot_17208,13747.748792270531,11029.584541062804
Spot_17209,14057.338235294117,11021.573529411766
Spot_1721,13619.394052044609,7123.639405204461
Spot_17210,12088.759615384617,11023.125
Spot_17211,12141.034267912772,11027.85046728972
Spot_17212,12920.806451612903,11027.376344086022
Spot_17213,13657.764976958526,11026.373271889399
Spot_17214,14086.007462686568,11024.679104477613
Spot_17215,10967.258741258742,11027.552447552449
Spot_17216,11218.341860465118,11034.460465116279
Spot_17217,11243.498338870431,11041.621262458471
Spot_17218,11529.696078431372,11024.44117647059
Spot_17219,12962.19540229885,11023.25287356322
Spot_1722,14055.212121212122,7121.393939393939
Spot_17220,11506.588652482267,11026.7304964539
Spot_17221,12389.150602409638,11027.87951807229
Spot_17222,12584.06191369606,11051.703564727957
Spot_17223,12623.323741007194,11039.805755395684
Spot_17224,12680.002890173413,11030.757225433525
Spot_17225,12804.396396396396,11031.103603603604
Spot_17226,12856.636904761905,11031.017857142857
Spot_17227,13436.895833333336,11033.427083333336
Spot_17228,13848.669172932328,11028.654135338345
Spot_1723,11200.473684210527,7125.061403508772
Spot_17230,10518.542857142857,11031.188571428569
Spot_17231,11262.306930693072,11031.81188118812
Spot_17232,11724.875706214687,11030.186440677966
Spot_17233,12500.047619047617,11027.228571428572
Spot_17234,12703.992248062017,11028.271317829458
Spot_17235,12758.358885017422,11036.557491289199
Spot_17236,13223.359712230214,11031.625899280576
Spot_17237,13472.16593886463,11033.423580786026
Spot_17238,13564.979166666664,11037.916666666664
Spot_17239,13914.698324022349,11032.396648044692
Spot_1724,11408.602870813396,7124.315789473684
Spot_17240,10806.85,11032.083333333336
Spot_17241,12595.402135231318,11034.73665480427
Spot_17242,13391.789473684208,11028.508771929824
Spot_17244,13875.882352941177,11028.235294117649
Spot_17245,14013.763636363636,11037.260606060609
Spot_17246,10503.231034482758,11043.396551724138
Spot_17247,10566.690789473683,11035.269736842105
Spot_17248,10717.654166666667,11038.6375
Spot_17249,11012.194805194807,11035.142857142857
Spot_1725,11719.263157894737,7127.157894736842
Spot_17250,11102.899761336515,11040.040572792363
Spot_17251,11875.0625,11034.583333333336
Spot_17252,12467.788778877888,11037.920792079209
Spot_17253,13138.801556420234,11036.09338521401
Spot_17254,13243.0,11037.1462585034
Spot_17255,13310.08362369338,11038.989547038327
Spot_17256,11176.856338028168,11041.2676056338
Spot_17257,11279.57075471698,11039.3679245283
Spot_17258,11383.37062937063,11035.601398601399
Spot_17259,12436.8416988417,11037.482625482628
Spot_1726,12107.699074074077,7125.583333333332
Spot_17260,12822.82887700535,11037.283422459896
Spot_17261,13048.284210526315,11033.094736842108
Spot_17262,11357.913580246914,11044.617283950618
Spot_17263,12318.747252747251,11036.813186813188
Spot_17264,12526.805194805193,11037.058441558442
Spot_17265,13064.418918918918,11044.93581081081
Spot_17266,13185.978494623654,11038.731182795698
Spot_17267,13760.867332382311,11053.025677603422
Spot_17269,13097.496103896103,11048.17922077922
Spot_1727,13156.923076923076,7131.349358974359
Spot_17270,13370.389583333335,11047.46875
Spot_17272,13985.0593220339,11043.661016949152
Spot_17273,10826.857142857143,11036.428571428569
Spot_17274,11197.338192419827,11048.918367346938
Spot_17275,12152.307692307693,11043.275641025639
Spot_17276,12216.284337349396,11048.684337349398
Spot_17277,12873.697508896797,11050.32028469751
Spot_17278,12945.00737100737,11045.909090909092
Spot_17279,12967.85046728972,11041.03738317757
Spot_1728,13177.078838174273,7124.9377593361
Spot_17280,13121.72,11040.88
Spot_17281,13727.72864321608,11046.085427135678
Spot_17282,13957.178272980504,11045.607242339831
Spot_17283,11129.025641025639,11045.892307692307
Spot_17284,12014.377622377622,11043.657342657343
Spot_17285,12542.710120068608,11059.408233276155
Spot_17286,13850.94923857868,11049.045685279187
Spot_17287,11492.578313253012,11054.503012048192
Spot_17288,12045.423076923076,11045.446153846155
Spot_17289,12173.933333333332,11048.555555555557
Spot_1729,13291.856459330143,7128.148325358851
Spot_17290,12515.511839708559,11053.32786885246
Spot_17291,12569.868421052632,11039.842105263158
Spot_17292,12657.94581280788,11045.655172413792
Spot_17293,12911.464285714286,11045.214285714286
Spot_17294,13417.517647058823,11045.258823529412
Spot_17295,13457.610256410257,11047.969230769231
Spot_17296,13632.976958525343,11053.649769585254
Spot_17297,13677.280632411066,11050.857707509882
Spot_17298,10659.719008264465,11056.31955922865
Spot_17299,10683.068181818182,11059.252840909092
Spot_173,12042.293706293709,6476.027972027972
Spot_1730,13315.44394618834,7126.134529147982
Spot_17300,10777.74427480916,11054.931297709923
Spot_17301,12238.259541984731,11052.0
Spot_17302,12410.743243243245,11051.054054054053
Spot_17303,12692.789285714285,11050.732142857143
Spot_17304,12719.42,11047.17
Spot_17305,12893.693181818182,11053.738636363636
Spot_17306,13336.084210526316,11053.070175438595
Spot_17307,10549.44394618834,11054.955156950671
Spot_17308,11021.294871794873,11051.871794871797
Spot_17309,11412.65,11046.1
Spot_1731,13593.297297297295,7138.393822393822
Spot_17310,11680.680412371134,11052.396907216496
Spot_17311,12855.43023255814,11052.401162790698
Spot_17312,13502.257142857143,11047.571428571431
Spot_17313,13591.10119047619,11055.446428571431
Spot_17314,13656.053984575836,11059.393316195372
Spot_17315,13893.474409448821,11057.175196850392
Spot_17316,13927.63782051282,11048.983974358976
Spot_17317,10640.19018404908,11053.9754601227
Spot_17318,11042.417177914109,11051.184049079757
Spot_17319,12263.964912280702,11050.578947368424
Spot_1732,14198.88,7120.76
Spot_17320,12796.528571428571,11053.285714285714
Spot_17321,13268.302816901409,11050.81690140845
Spot_17322,13478.238095238095,11059.598214285714
Spot_17323,14107.793814432991,11054.288659793814
Spot_17324,10997.819047619048,11055.290476190476
Spot_17325,12367.4,11052.975
Spot_17326,13161.949416342411,11058.264591439687
Spot_17327,13179.128514056223,11060.722891566265
Spot_17329,10524.157728706623,11062.388012618296
Spot_1733,11842.139534883721,7127.412790697675
Spot_17330,10599.557184750733,11063.507331378301
Spot_17331,11564.406779661016,11062.703389830507
Spot_17332,11822.191082802548,11056.343949044585
Spot_17333,12194.689655172411,11065.344827586208
Spot_17334,12987.758064516129,11055.185483870966
Spot_17335,13699.466666666667,11051.853333333333
